PhraseId,Sentiment
165745,somewhat negative
165746,neuteral
165747,neuteral
165748,neuteral
165749,neuteral
165750,neuteral
165751,neuteral
165752,neuteral
165753,neuteral
165754,somewhat negative
165755,somewhat negative
165756,somewhat negative
165757,somewhat negative
165758,neuteral
165759,neuteral
165760,neuteral
165761,somewhat negative
165762,neuteral
165763,somewhat negative
165764,somewhat negative
165765,neuteral
165766,neuteral
165767,neuteral
165768,neuteral
165769,somewhat negative
165770,somewhat negative
165771,somewhat negative
165772,neuteral
165773,neuteral
165774,neuteral
165775,neuteral
165776,neuteral
165777,neuteral
165778,neuteral
165779,neuteral
165780,neuteral
165781,neuteral
165782,neuteral
165783,somewhat positive
165784,somewhat positive
165785,neuteral
165786,neuteral
165787,neuteral
165788,somewhat positive
165789,neuteral
165790,somewhat negative
165791,somewhat positive
165792,somewhat positive
165793,somewhat positive
165794,neuteral
165795,somewhat positive
165796,neuteral
165797,neuteral
165798,neuteral
165799,neuteral
165800,neuteral
165801,somewhat negative
165802,somewhat negative
165803,somewhat negative
165804,somewhat negative
165805,somewhat negative
165806,somewhat negative
165807,neuteral
165808,somewhat negative
165809,somewhat negative
165810,somewhat negative
165811,neuteral
165812,neuteral
165813,neuteral
165814,neuteral
165815,neuteral
165816,neuteral
165817,neuteral
165818,neuteral
165819,neuteral
165820,neuteral
165821,somewhat negative
165822,somewhat negative
165823,somewhat negative
165824,neuteral
165825,neuteral
165826,somewhat negative
165827,neuteral
165828,neuteral
165829,somewhat positive
165830,somewhat positive
165831,somewhat positive
165832,somewhat positive
165833,somewhat positive
165834,somewhat positive
165835,somewhat negative
165836,somewhat negative
165837,somewhat negative
165838,neuteral
165839,neuteral
165840,neuteral
165841,neuteral
165842,somewhat negative
165843,somewhat negative
165844,neuteral
165845,neuteral
165846,neuteral
165847,neuteral
165848,neuteral
165849,neuteral
165850,neuteral
165851,neuteral
165852,somewhat positive
165853,somewhat positive
165854,neuteral
165855,somewhat positive
165856,somewhat positive
165857,somewhat positive
165858,neuteral
165859,somewhat positive
165860,somewhat positive
165861,neuteral
165862,somewhat positive
165863,somewhat positive
165864,somewhat positive
165865,somewhat positive
165866,somewhat positive
165867,neuteral
165868,neuteral
165869,neuteral
165870,neuteral
165871,neuteral
165872,neuteral
165873,neuteral
165874,neuteral
165875,neuteral
165876,neuteral
165877,neuteral
165878,positive
165879,positive
165880,positive
165881,positive
165882,positive
165883,positive
165884,positive
165885,positive
165886,somewhat positive
165887,somewhat positive
165888,somewhat positive
165889,somewhat positive
165890,somewhat positive
165891,somewhat positive
165892,somewhat positive
165893,neuteral
165894,neuteral
165895,neuteral
165896,neuteral
165897,neuteral
165898,neuteral
165899,neuteral
165900,neuteral
165901,neuteral
165902,neuteral
165903,neuteral
165904,neuteral
165905,neuteral
165906,positive
165907,positive
165908,positive
165909,positive
165910,positive
165911,positive
165912,neuteral
165913,somewhat positive
165914,somewhat positive
165915,neuteral
165916,neuteral
165917,neuteral
165918,neuteral
165919,neuteral
165920,neuteral
165921,neuteral
165922,neuteral
165923,neuteral
165924,neuteral
165925,neuteral
165926,neuteral
165927,neuteral
165928,neuteral
165929,neuteral
165930,neuteral
165931,neuteral
165932,neuteral
165933,neuteral
165934,neuteral
165935,neuteral
165936,neuteral
165937,somewhat negative
165938,somewhat negative
165939,neuteral
165940,neuteral
165941,neuteral
165942,neuteral
165943,neuteral
165944,neuteral
165945,neuteral
165946,neuteral
165947,neuteral
165948,somewhat positive
165949,somewhat positive
165950,neuteral
165951,neuteral
165952,neuteral
165953,neuteral
165954,neuteral
165955,neuteral
165956,neuteral
165957,neuteral
165958,neuteral
165959,neuteral
165960,neuteral
165961,neuteral
165962,neuteral
165963,neuteral
165964,neuteral
165965,neuteral
165966,neuteral
165967,neuteral
165968,neuteral
165969,neuteral
165970,neuteral
165971,neuteral
165972,neuteral
165973,neuteral
165974,neuteral
165975,neuteral
165976,neuteral
165977,neuteral
165978,neuteral
165979,neuteral
165980,neuteral
165981,neuteral
165982,neuteral
165983,neuteral
165984,neuteral
165985,neuteral
165986,neuteral
165987,neuteral
165988,neuteral
165989,neuteral
165990,neuteral
165991,neuteral
165992,neuteral
165993,neuteral
165994,neuteral
165995,neuteral
165996,neuteral
165997,somewhat positive
165998,somewhat positive
165999,neuteral
166000,neuteral
166001,neuteral
166002,neuteral
166003,neuteral
166004,neuteral
166005,neuteral
166006,neuteral
166007,neuteral
166008,neuteral
166009,somewhat positive
166010,somewhat positive
166011,somewhat positive
166012,neuteral
166013,somewhat positive
166014,somewhat positive
166015,somewhat positive
166016,somewhat positive
166017,somewhat positive
166018,somewhat positive
166019,neuteral
166020,neuteral
166021,neuteral
166022,neuteral
166023,neuteral
166024,neuteral
166025,neuteral
166026,neuteral
166027,neuteral
166028,neuteral
166029,neuteral
166030,neuteral
166031,somewhat positive
166032,somewhat positive
166033,neuteral
166034,neuteral
166035,neuteral
166036,neuteral
166037,somewhat positive
166038,somewhat positive
166039,neuteral
166040,somewhat positive
166041,somewhat positive
166042,somewhat positive
166043,neuteral
166044,neuteral
166045,neuteral
166046,neuteral
166047,neuteral
166048,neuteral
166049,neuteral
166050,neuteral
166051,neuteral
166052,neuteral
166053,neuteral
166054,neuteral
166055,neuteral
166056,neuteral
166057,neuteral
166058,neuteral
166059,neuteral
166060,neuteral
166061,neuteral
166062,neuteral
166063,neuteral
166064,neuteral
166065,neuteral
166066,positive
166067,neuteral
166068,neuteral
166069,positive
166070,somewhat positive
166071,somewhat positive
166072,neuteral
166073,neuteral
166074,neuteral
166075,neuteral
166076,neuteral
166077,neuteral
166078,neuteral
166079,neuteral
166080,somewhat positive
166081,neuteral
166082,somewhat positive
166083,somewhat positive
166084,somewhat positive
166085,neuteral
166086,somewhat positive
166087,neuteral
166088,neuteral
166089,neuteral
166090,neuteral
166091,neuteral
166092,neuteral
166093,neuteral
166094,neuteral
166095,neuteral
166096,neuteral
166097,neuteral
166098,neuteral
166099,neuteral
166100,neuteral
166101,neuteral
166102,neuteral
166103,neuteral
166104,neuteral
166105,neuteral
166106,neuteral
166107,neuteral
166108,neuteral
166109,neuteral
166110,neuteral
166111,neuteral
166112,neuteral
166113,neuteral
166114,neuteral
166115,neuteral
166116,neuteral
166117,neuteral
166118,neuteral
166119,neuteral
166120,neuteral
166121,neuteral
166122,neuteral
166123,neuteral
166124,neuteral
166125,neuteral
166126,neuteral
166127,neuteral
166128,neuteral
166129,neuteral
166130,neuteral
166131,neuteral
166132,neuteral
166133,neuteral
166134,neuteral
166135,neuteral
166136,neuteral
166137,neuteral
166138,neuteral
166139,neuteral
166140,neuteral
166141,neuteral
166142,positive
166143,somewhat positive
166144,positive
166145,positive
166146,somewhat positive
166147,somewhat positive
166148,neuteral
166149,somewhat positive
166150,somewhat positive
166151,somewhat positive
166152,neuteral
166153,neuteral
166154,neuteral
166155,neuteral
166156,neuteral
166157,neuteral
166158,neuteral
166159,neuteral
166160,neuteral
166161,neuteral
166162,neuteral
166163,neuteral
166164,somewhat positive
166165,neuteral
166166,neuteral
166167,neuteral
166168,neuteral
166169,neuteral
166170,somewhat positive
166171,somewhat positive
166172,somewhat positive
166173,somewhat positive
166174,somewhat positive
166175,somewhat positive
166176,somewhat positive
166177,neuteral
166178,neuteral
166179,neuteral
166180,neuteral
166181,neuteral
166182,neuteral
166183,somewhat positive
166184,somewhat positive
166185,somewhat positive
166186,somewhat positive
166187,somewhat positive
166188,neuteral
166189,neuteral
166190,neuteral
166191,neuteral
166192,neuteral
166193,neuteral
166194,neuteral
166195,neuteral
166196,neuteral
166197,neuteral
166198,neuteral
166199,neuteral
166200,neuteral
166201,neuteral
166202,neuteral
166203,neuteral
166204,neuteral
166205,neuteral
166206,neuteral
166207,neuteral
166208,neuteral
166209,neuteral
166210,neuteral
166211,neuteral
166212,neuteral
166213,neuteral
166214,neuteral
166215,neuteral
166216,neuteral
166217,neuteral
166218,neuteral
166219,neuteral
166220,positive
166221,positive
166222,somewhat negative
166223,somewhat negative
166224,somewhat negative
166225,neuteral
166226,neuteral
166227,neuteral
166228,neuteral
166229,neuteral
166230,neuteral
166231,neuteral
166232,neuteral
166233,somewhat positive
166234,somewhat positive
166235,neuteral
166236,neuteral
166237,somewhat positive
166238,somewhat positive
166239,neuteral
166240,neuteral
166241,neuteral
166242,neuteral
166243,neuteral
166244,neuteral
166245,neuteral
166246,neuteral
166247,neuteral
166248,neuteral
166249,neuteral
166250,neuteral
166251,neuteral
166252,negative
166253,neuteral
166254,neuteral
166255,neuteral
166256,neuteral
166257,negative
166258,negative
166259,neuteral
166260,neuteral
166261,neuteral
166262,negative
166263,negative
166264,negative
166265,negative
166266,negative
166267,negative
166268,negative
166269,somewhat negative
166270,somewhat negative
166271,somewhat negative
166272,somewhat negative
166273,somewhat negative
166274,somewhat negative
166275,somewhat negative
166276,neuteral
166277,neuteral
166278,neuteral
166279,neuteral
166280,neuteral
166281,neuteral
166282,neuteral
166283,neuteral
166284,neuteral
166285,neuteral
166286,neuteral
166287,somewhat negative
166288,somewhat positive
166289,somewhat positive
166290,somewhat positive
166291,somewhat negative
166292,somewhat positive
166293,somewhat positive
166294,neuteral
166295,neuteral
166296,neuteral
166297,neuteral
166298,neuteral
166299,neuteral
166300,neuteral
166301,neuteral
166302,somewhat positive
166303,neuteral
166304,neuteral
166305,neuteral
166306,neuteral
166307,neuteral
166308,neuteral
166309,neuteral
166310,neuteral
166311,neuteral
166312,neuteral
166313,neuteral
166314,neuteral
166315,neuteral
166316,neuteral
166317,neuteral
166318,neuteral
166319,neuteral
166320,neuteral
166321,somewhat negative
166322,somewhat negative
166323,somewhat negative
166324,neuteral
166325,somewhat negative
166326,neuteral
166327,neuteral
166328,neuteral
166329,neuteral
166330,neuteral
166331,neuteral
166332,neuteral
166333,neuteral
166334,neuteral
166335,neuteral
166336,neuteral
166337,neuteral
166338,neuteral
166339,neuteral
166340,neuteral
166341,neuteral
166342,neuteral
166343,neuteral
166344,neuteral
166345,neuteral
166346,neuteral
166347,neuteral
166348,neuteral
166349,neuteral
166350,neuteral
166351,neuteral
166352,neuteral
166353,neuteral
166354,somewhat positive
166355,somewhat positive
166356,neuteral
166357,somewhat positive
166358,somewhat positive
166359,neuteral
166360,somewhat positive
166361,neuteral
166362,somewhat positive
166363,somewhat positive
166364,somewhat positive
166365,somewhat positive
166366,neuteral
166367,neuteral
166368,neuteral
166369,somewhat positive
166370,somewhat positive
166371,somewhat positive
166372,neuteral
166373,neuteral
166374,neuteral
166375,neuteral
166376,neuteral
166377,neuteral
166378,neuteral
166379,neuteral
166380,neuteral
166381,neuteral
166382,neuteral
166383,neuteral
166384,neuteral
166385,neuteral
166386,neuteral
166387,neuteral
166388,neuteral
166389,somewhat negative
166390,somewhat negative
166391,somewhat negative
166392,somewhat negative
166393,somewhat negative
166394,somewhat negative
166395,neuteral
166396,neuteral
166397,neuteral
166398,neuteral
166399,neuteral
166400,neuteral
166401,neuteral
166402,neuteral
166403,neuteral
166404,neuteral
166405,neuteral
166406,neuteral
166407,neuteral
166408,neuteral
166409,somewhat positive
166410,somewhat positive
166411,somewhat positive
166412,somewhat positive
166413,neuteral
166414,neuteral
166415,neuteral
166416,neuteral
166417,neuteral
166418,neuteral
166419,neuteral
